PlayerID,Name,Team,Position,Height,Weight,DOB,Age,YrsExp,CapHit
MBadgleyDET,Michael Badgley,DET,K,5-10,188,7/28/1995,28,6,"$1,152,500"
MAgudeDET,Mitchell Agude,DET,LB,6-4,245,3/10/1999,25,1,"$795,000"
MNorrisDET,Morice Norris,DET,DB,5-11,192,9/27/2000,23,R,"$796,666"
NLynnDET,Nate Lynn,DET,LB,6-3,256,7/6/2002,22,R,"$800,000"
NSudfeldDET,Nate Sudfeld,DET,QB,6-6,230,10/7/1993,30,8,"$985,000"
NMutiDET,Netane Muti,DET,OG,6-3,315,3/27/1999,25,4,"$1,055,000"
PHesseDET,Parker Hesse,DET,TE,6-3,251,5/26/1995,29,3,"$1,055,000"
PSewellDET,Penei Sewell,DET,OT,6-5,335,10/9/2000,23,4,"$8,167,885"
SLaPortaDET,Sam LaPorta,DET,TE,6-3,245,1/12/2001,23,2,"$2,151,363"
SDalyDET,Scott Daly,DET,LS,6-1,245,2/7/1994,30,4,"$1,155,000"
SMcKeonDET,Sean McKeon,DET,TE,6-5,255,12/28/1997,26,5,"$985,000"
SZylstraDET,Shane Zylstra,DET,TE,6-4,240,11/16/1996,27,3,"$985,000"
SVakiDET,Sione Vaki,DET,RB,5-11,213,7/30/2001,22,R,"$927,177"
SGilmoreDET,Steven Gilmore,DET,DB,6-0,174,9/17/1999,24,2,"$920,000"
TDeckerDET,Taylor Decker,DET,OT,6-7,318,8/23/1993,30,9,"$19,100,000"
TArnoldDET,Terrion Arnold,DET,CB,6-0,199,3/22/2003,21,R,"$2,607,947"
TKennedyDET,Tom Kennedy,DET,WR,5-10,195,7/29/1996,27,3,"$985,000"
TSmithDET,Tre'Quan Smith,DET,WR,6-2,210,1/7/1996,28,6,"$985,000"
ZKnightDET,Zonovan Knight,DET,RB,5-11,209,4/11/2001,23,3,"$985,000"
ADillonGB,A.J. Dillon,GB,RB,6-0,247,5/2/1998,26,5,"$1,292,500"
AMcGoughGB,Alex McGough,GB,WR,6-3,214,11/19/1995,28,1,"$915,000"
ACarlsonGB,Anders Carlson,GB,K,6-5,220,6/16/1998,26,2,"$954,194"
ADillardGB,Andre Dillard,GB,OT,6-5,315,10/3/1995,28,6,"$1,125,000"
AJohnsonGB,Anthony Johnson Jr.,GB,SAF,6-0,205,12/2/1999,24,2,"$935,941"
AMosbyGB,Arron Mosby,GB,DE,6-3,250,4/13/1999,25,2,"$915,000"
BSimsGB,Ben Sims,GB,TE,6-5,250,5/16/2000,24,2,"$915,000"
BSappGB,Benny Sapp III,GB,SAF,5-11,200,6/27/2000,24,1,"$915,000"
BMeltonGB,Bo Melton,GB,WR,5-11,189,5/18/1999,25,1,"$915,000"
BCoxGB,Brenton Cox Jr.,GB,DE,6-4,250,1/30/2000,24,2,"$918,000"
CJonesGB,Caleb Jones,GB,OT,6-9,370,2/10/1999,25,3,"$985,000"
CValentineGB,Carrington Valentine,GB,DB,6-0,189,9/9/2001,22,2,"$940,165"
CWatsonGB,Christian Watson,GB,WR,6-4,208,5/12/1999,25,3,"$2,520,280"
CYoungGB,Christian Young,GB,LB,6-1,221,7/18/2000,23,1,"$795,000"
CWoodenGB,Colby Wooden,GB,DE,6-4,273,12/21/2000,23,2,"$1,106,982"
CBallentineGB,Corey Ballentine,GB,DB,5-11,196,4/13/1996,28,6,"$2,061,175"
DWhelanGB,Daniel Whelan,GB,P,6-5,216,2/10/1999,25,2,"$915,000"
DAlexandreGB,Deslin Alexandre,GB,DE,6-3,264,6/11/1998,26,1,"$795,000"
DWyattGB,Devonte Wyatt,GB,DT,6-3,304,3/31/1998,26,3,"$3,507,595"
DStanleyGB,Dimitri Stanley,GB,WR,6-0,200,10/23/1999,24,R,"$795,000"
DJenningsGB,Donovan Jennings,GB,OT,6-4,323,11/24/1999,24,R,"$798,333"
DWicksGB,Dontayvion Wicks,GB,WR,6-1,206,6/16/2001,23,2,"$990,636"
ECooperGB,Edgerrin Cooper,GB,LB,6-3,230,11/17/2001,22,R,"$1,563,440"
EJenkinsGB,Elgton Jenkins,GB,OG,6-5,311,12/26/1995,28,6,"$14,429,412"
EMerriweatherGB,Ellis Merriweather,GB,RB,6-1,220,4/7/1999,25,1,"$795,000"
EWilsonGB,Emanuel Wilson,GB,RB,5-11,226,5/8/1999,25,2,"$915,000"
EWilsonGB,Eric Wilson,GB,LB,6-1,230,9/26/1994,29,8,"$1,152,500"
EStokesGB,Eric Stokes,GB,CB,6-0,194,3/1/1999,25,4,"$3,794,482"
EWilliamsGB,Evan Williams,GB,SAF,5-11,200,7/28/2001,22,R,"$995,720"
GGreenGB,Gemon Green,GB,DB,6-1,183,10/20/1999,24,1,"$795,000"
GDuBoseGB,Grant DuBose,GB,WR,6-2,201,6/20/2001,23,1,"$795,000"
GJosephGB,Greg Joseph,GB,K,6-0,206,8/4/1994,29,6,"$1,152,500"
HPearsonGB,Henry Pearson,GB,FB,6-2,249,11/23/1999,24,1,"$795,000"
IMcDuffieGB,Isaiah McDuffie,GB,LB,6-1,227,7/21/1999,24,4,"$1,087,676"
JMonkGB,Jacob Monk,GB,C,6-3,308,6/4/2001,23,R,"$870,404"
JAlexanderGB,Jaire Alexander,GB,CB,5-10,196,2/9/1997,27,7,"$23,494,589"
JEsterGB,James Ester,GB,DT,6-3,289,8/30/2001,22,R,"$797,666"
JHowardGB,Jarveon Howard,GB,RB,5-10,215,11/13/1999,24,R,"$798,333"
JBullardGB,Javon Bullard,GB,SAF,5-11,180,9/5/2002,21,R,"$1,219,297"
JReedGB,Jayden Reed,GB,WR,5-11,187,4/28/2000,24,2,"$1,631,995"
JWilsonGB,Joel Wilson,GB,TE,6-4,242,6/21/2000,24,1,"$795,000"
JFordGB,Jonathan Ford,GB,DT,6-5,338,9/29/1998,25,2,"$915,000"
JLoveGB,Jordan Love,GB,QB,6-4,219,11/2/1998,25,5,"$12,757,731"
JMorganGB,Jordan Morgan,GB,OT,6-5,325,8/4/2001,22,R,"$2,579,199"
JJacobsGB,Josh Jacobs,GB,RB,5-10,223,2/11/1998,26,6,"$5,307,353"
JMyersGB,Josh Myers,GB,C,6-5,310,7/16/1998,26,4,"$3,470,571"
JHicksGB,Julian Hicks,GB,WR,6-2,201,9/29/1999,24,R,"$795,000"
KTelfortGB,Kadeem Telfort,GB,OT,6-7,322,11/10/1998,25,1,"$795,000"
KKingGB,Kalen King,GB,CB,5-11,190,1/28/2003,21,R,"$815,184"
KBrooksGB,Karl Brooks,GB,DT,6-3,296,5/8/2000,24,2,"$968,007"
KNixonGB,Keisean Nixon,GB,DB,5-10,200,6/22/1997,27,6,"$3,991,666"
KOdumegwuGB,Kenneth Odumegwu,GB,DE,6-6,259,11/29/2000,23,1,"$795,000"
KClarkGB,Kenny Clark,GB,NT,6-3,314,10/4/1995,28,9,"$27,490,000"
KBanksGB,Keshawn Banks,GB,DE,6-3,251,12/21/1999,24,1,"$795,000"
KEnagbareGB,Kingsley Enagbare,GB,DE,6-4,258,1/18/2000,24,3,"$1,045,639"
KOladapoGB,Kitan Oladapo,GB,SAF,6-2,216,10/10/2000,23,R,"$858,569"
KWelchGB,Kristian Welch,GB,LB,6-3,240,5/24/1998,26,5,"$1,062,059"
LSmithGB,Lecitus Smith,GB,OG,6-3,314,7/13/1998,26,2,"$915,000"
LVanGB,Lukas Van Ness,GB,DE,6-5,272,7/6/2001,23,2,"$3,951,840"
LMusgraveGB,Luke Musgrave,GB,TE,6-6,253,9/2/2000,23,2,"$1,926,305"
LTenutaGB,Luke Tenuta,GB,OT,6-8,314,9/1/1999,24,3,"$985,000"
MHeathGB,Malik Heath,GB,WR,6-2,213,3/31/2000,24,2,"$918,000"
MLloydGB,MarShawn Lloyd,GB,RB,5-9,220,1/5/2001,23,R,"$1,034,276"
MOrzechGB,Matt Orzech,GB,LS,6-3,245,4/12/1995,29,5,"$1,125,000"
MSwinsonGB,Messiah Swinson,GB,TE,6-7,259,4/20/2000,24,R,"$798,333"
MPrattGB,Michael Pratt,GB,QB,6-2,217,9/30/2001,22,R,"$816,735"
PBowdenGB,Peter Bowden,GB,LS,6-2,239,1/24/2001,23,R,"$796,666"
PSmithGB,Preston Smith,GB,OLB,6-5,265,11/17/1992,31,10,"$14,107,000"
QWalkerGB,Quay Walker,GB,LB,6-4,240,5/8/2000,24,3,"$3,774,994"
RGoforthGB,Ralen Goforth,GB,LB,6-1,227,11/2/2000,23,R,"$798,333"
RGaryGB,Rashan Gary,GB,LB,6-5,277,12/3/1997,26,6,"$11,146,135"
RWalkerGB,Rasheed Walker,GB,OT,6-6,325,2/13/2000,24,3,"$1,005,219"
RRochellGB,Robert Rochell,GB,CB,6-0,193,4/26/1998,26,4,"$1,055,000"
RDoubsGB,Romeo Doubs,GB,WR,6-2,204,4/13/2000,24,3,"$1,155,979"
RNewmanGB,Royce Newman,GB,OG,6-5,310,8/17/1997,26,4,"$3,240,836"
SToureGB,Samori Toure,GB,WR,6-1,191,3/24/1998,26,3,"$1,004,253"
SCliffordGB,Sean Clifford,GB,QB,6-2,217,7/14/1998,26,2,"$996,045"
SRhyanGB,Sean Rhyan,GB,OT,6-5,320,9/15/2000,23,3,"$1,378,273"
SWaegeGB,Spencer Waege,GB,DE,6-5,295,5/6/1999,25,1,"$795,000"
TSlatonGB,Tedarrell Slaton,GB,DT,6-4,330,10/3/1997,26,4,"$3,186,130"
TGloverGB,Travis Glover,GB,OT,6-6,317,8/17/2000,23,R,"$837,845"
TKraftGB,Tucker Kraft,GB,TE,6-5,259,11/3/2000,23,2,"$1,258,621"
THopperGB,Ty'Ron Hopper,GB,LB,6-2,228,4/26/2001,23,R,"$1,032,368"
TCoyleGB,Tyler Coyle,GB,SAF,6-1,209,11/15/1998,25,1,"$795,000"
TDavisGB,Tyler Davis,GB,TE,6-4,252,4/2/1997,27,5,"$1,075,000"
XMcKinneyGB,Xavier McKinney,GB,SAF,6-0,201,8/9/1999,24,5,"$7,800,000"
ZTomGB,Zach Tom,GB,OT,6-4,304,3/26/1999,25,3,"$1,111,084"
ZAndersonGB,Zayne Anderson,GB,SAF,6-2,206,1/3/1997,27,2,"$1,055,000"
ZGilbertGB,Zyon Gilbert,GB,DB,6-0,193,2/4/1999,25,1,"$915,000"
AGayeHOU,Ali Gaye,HOU,DE,6-6,265,11/29/1997,26,1,"$795,000"
ABeckHOU,Andrew Beck,HOU,FB,6-3,255,5/15/1996,28,6,"$3,720,588"
AAl-ShaairHOU,Azeez Al-Shaair,HOU,LB,6-2,228,8/4/1997,26,6,"$4,200,000"
BSkowronekHOU,Bennett Skowronek,HOU,WR,6-3,224,6/27/1997,27,4,"$1,055,000"
BFisherHOU,Blake Fisher,HOU,OT,6-6,310,3/25/2003,21,R,"$1,199,169"
BHillHOU,Brandon Hill,HOU,SAF,5-11,195,9/6/2000,23,1,"$795,000"
BJordanHOU,Brevin Jordan,HOU,TE,6-3,245,7/16/2000,24,4,"$1,143,046"
BBrooksHOU,British Brooks,HOU,RB,5-11,225,—,22,R,"$800,000"
CHendersonHOU,C.J. Henderson,HOU,CB,6-1,204,9/30/1998,25,5,"$1,911,765"
CStroudHOU,C.J. Stroud,HOU,QB,6-3,218,10/3/2001,22,2,"$8,245,283"
CStoverHOU,Cade Stover,HOU,TE,6-4,255,6/12/2000,24,R,"$979,734"
CBullockHOU,Calen Bullock,HOU,SAF,6-3,190,4/30/2003,21,R,"$1,064,909"
CKeenumHOU,Case Keenum,HOU,QB,6-1,206,2/17/1988,36,12,"$3,294,118"
CHeckHOU,Charlie Heck,HOU,OT,6-8,311,11/20/1996,27,5,"$1,791,177"
CHarrisHOU,Christian Harris,HOU,LB,6-1,226,1/16/2001,23,3,"$1,458,616"
DRossHOU,D'Angelo Ross,HOU,CB,5-9,190,10/29/1996,27,3,"$995,000"
DKeeneHOU,Dalton Keene,HOU,TE,6-4,251,4/14/1999,25,2,"$915,000"
DSchultzHOU,Dalton Schultz,HOU,TE,6-5,244,7/11/1996,28,7,"$7,941,176"
DPierceHOU,Dameon Pierce,HOU,RB,5-10,218,2/19/2000,24,3,"$1,188,858"
DHunterHOU,Danielle Hunter,HOU,DE,6-5,263,10/29/1994,29,10,"$13,700,000"
DOgunbowaleHOU,Dare Ogunbowale,HOU,RB,5-11,205,5/4/1994,30,6,"$1,441,176"
DSharpeHOU,David Sharpe,HOU,OT,6-6,343,10/21/1995,28,6,"$1,225,000"
DMillsHOU,Davis Mills,HOU,QB,6-4,225,10/21/1998,25,4,"$3,405,473"
DPhillipsHOU,Del'Shawn Phillips,HOU,LB,6-2,230,10/9/1996,27,5,"$2,600,000"
DAutryHOU,Denico Autry,HOU,DT,6-5,273,7/15/1990,34,11,"$6,500,000"
DBarnettHOU,Derek Barnett,HOU,DE,6-3,259,6/25/1996,28,8,"$1,964,706"
DStingleyHOU,Derek Stingley Jr.,HOU,CB,6-0,190,6/20/2001,23,3,"$9,452,050"
DKingHOU,Desmond King,HOU,DB,5-10,200,12/14/1994,29,8,"$1,717,647"
DEiselenHOU,Dieter Eiselen,HOU,OG,6-4,320,6/10/1996,28,3,"$990,000"
DHortonHOU,Dylan Horton,HOU,DE,6-4,275,8/21/2000,23,2,"$1,115,261"
EMurrayHOU,Eric Murray,HOU,SS,5-11,199,1/7/1994,30,9,"$1,620,588"
FFatukasiHOU,Folorunso Fatukasi,HOU,DT,6-4,318,3/4/1995,29,7,"$3,012,254"
HTo'oTo'oHOU,Henry To'oTo'o,HOU,LB,6-2,228,1/5/2001,23,2,"$976,245"
JTaylorHOU,J.J. Taylor,HOU,RB,5-6,185,1/4/1998,26,3,"$985,000"
JPhillipsHOU,Jacob Phillips,HOU,LB,6-3,229,4/1/1999,25,5,"$1,100,000"
JJankeHOU,Jadon Janke,HOU,WR,6-3,210,—,22,R,"$801,666"
JJankeHOU,Jaxon Janke,HOU,WR,6-3,210,—,22,R,"$798,333"
JHansenHOU,Jake Hansen,HOU,LB,6-1,235,6/19/1998,26,3,"$987,500"
JPitreHOU,Jalen Pitre,HOU,SAF,5-11,198,6/3/1999,25,3,"$2,442,119"
JHillHOU,Jamal Hill,HOU,LB,6-0,226,—,22,R,"$842,348"
JWayneHOU,Jared Wayne,HOU,WR,6-3,210,10/7/2000,23,1,"$795,000"
JPattersonHOU,Jarrett Patterson,HOU,C,6-4,310,9/1/1999,24,2,"$957,494"
JJordanHOU,Jawhar Jordan,HOU,RB,5-10,186,8/18/1999,24,R,"$836,360"
JThomasHOU,Jaylon Thomas,HOU,OG,6-5,311,3/31/2000,24,1,"$795,000"
JOkudahHOU,Jeff Okudah,HOU,CB,6-1,202,2/2/1999,25,5,"$4,661,765"
JHughesHOU,Jerry Hughes,HOU,DE,6-2,254,8/13/1988,35,15,"$650,000"
JWardHOU,Jimmie Ward,HOU,SAF,5-11,195,7/18/1991,32,11,"$7,794,118"
JMixonHOU,Joe Mixon,HOU,RB,6-1,228,7/24/1996,27,8,"$5,500,000"
JMetchieHOU,John Metchie III,HOU,WR,5-11,187,7/18/2000,23,2,"$2,200,957"
JJohnsonHOU,Johnny Johnson III,HOU,WR,6-1,199,5/14/1999,25,1,"$795,000"
JWeeksHOU,Jon Weeks,HOU,LS,5-10,242,2/17/1986,38,15,"$1,152,500"
JScruggsHOU,Juice Scruggs,HOU,C,6-3,308,1/19/2000,24,2,"$1,386,161"
KFairbairnHOU,Ka'imi Fairbairn,HOU,K,6-0,183,1/29/1994,30,9,"$4,382,891"
KLassiterHOU,Kamari Lassiter,HOU,CB,6-0,180,1/23/2003,21,R,"$1,639,054"
KGreenHOU,Kendrick Green,HOU,OG,6-4,315,12/22/1998,25,4,"$1,324,878"
KGreenHOU,Kenyon Green,HOU,OT,6-4,323,3/15/2001,23,3,"$4,350,929"
KDavisHOU,Khalil Davis,HOU,DT,6-1,308,8/22/1996,27,4,"$1,632,353"
KZiererHOU,Kilian Zierer,HOU,OT,6-7,312,2/24/1998,26,2,"$798,333"
KBoydHOU,Kris Boyd,HOU,DB,5-11,200,9/12/1996,27,6,"$1,538,235"
KHinishHOU,Kurt Hinish,HOU,DT,6-2,300,4/27/1999,25,3,"$993,334"
LHendersonHOU,LaDarius Henderson,HOU,OG,6-4,309,12/11/2001,22,R,"$815,929"
LTunsilHOU,Laremy Tunsil,HOU,OT,6-5,313,8/2/1994,29,9,"$25,855,882"
LJohnsonHOU,Lonnie Johnson Jr.,HOU,CB,6-2,213,11/4/1995,28,6,"$1,941,176"
MStewartHOU,M.J. Stewart,HOU,SAF,5-11,200,9/16/1995,28,7,"$3,367,647"
MHarrisHOU,Marcus Harris,HOU,DT,6-2,284,9/27/2000,23,R,"$816,370"
MEdwardsHOU,Mario Edwards Jr.,HOU,DE,6-3,280,1/25/1994,30,10,"$1,621,765"
MTooleyHOU,Max Tooley,HOU,LB,6-2,225,3/5/1998,26,R,"$803,333"
MAgimHOU,McTelvin Agim,HOU,DT,6-3,309,9/25/1997,26,3,"$985,000"
MFordHOU,Mike Ford,HOU,DB,6-0,194,8/4/1995,28,7,"$1,985,294"
MBryantHOU,Myles Bryant,HOU,CB,5-9,185,1/2/1998,26,5,"$2,000,000"
NHewittHOU,Neville Hewitt,HOU,LB,6-2,234,4/6/1993,31,10,"$2,282,353"
NBroekerHOU,Nick Broeker,HOU,OG,6-4,305,10/7/2000,23,2,"$915,000"
NCollinsHOU,Nico Collins,HOU,WR,6-4,215,3/19/1999,25,4,"$6,643,205"
NBrownHOU,Noah Brown,HOU,WR,6-2,215,1/6/1996,28,8,"$3,588,235"
PPayneHOU,Pheldarius Payne,HOU,DL,6-3,275,—,22,R,"$800,000"
RWoodsHOU,Robert Woods,HOU,WR,6-0,195,4/10/1992,32,12,"$9,705,882"
SMasonHOU,Shaquille Mason,HOU,OG,6-1,310,8/28/1993,30,10,"$5,868,000"
SByrdHOU,Solomon Byrd,HOU,DE,6-3,255,12/1/1999,24,R,"$819,998"
SDiggsHOU,Stefon Diggs,HOU,WR,6-0,191,11/29/1993,30,10,"$5,876,000"
SSimsHOU,Steven Sims,HOU,WR,5-10,176,3/31/1997,27,4,"$1,242,647"
TDellHOU,Tank Dell,HOU,WR,5-10,165,10/29/1999,24,2,"$1,292,978"
TBarnesHOU,Tarique Barnes,HOU,LB,6-1,230,11/23/2000,23,R,"$798,333"
TQuitorianoHOU,Teagan Quitoriano,HOU,TE,6-6,259,3/15/2000,24,3,"$1,059,037"
TBoyleHOU,Tim Boyle,HOU,QB,6-4,232,10/3/1994,29,6,"$985,000"
TSettleHOU,Tim Settle,HOU,DT,6-3,328,7/11/1997,27,7,"$2,500,000"
TTownsendHOU,Tommy Townsend,HOU,P,6-1,176,11/12/1996,27,5,"$2,225,000"
THairstonHOU,Troy Hairston II,HOU,FB,5-11,245,12/8/1998,25,3,"$923,334"
THowardHOU,Tytus Howard,HOU,OT,6-5,322,5/23/1996,28,6,"$8,405,882"
WAndersonHOU,Will Anderson Jr.,HOU,DE,6-4,243,9/2/2001,22,2,"$8,002,913"
XHutchinsonHOU,Xavier Hutchinson,HOU,WR,6-3,205,6/1/2000,24,2,"$955,925"
AAdebaworeIND,Adetomiwa Adebawore,IND,DT,6-2,282,3/4/2001,23,2,"$1,114,228"
AMitchellIND,Adonai Mitchell,IND,WR,6-4,196,10/8/2002,21,R,"$1,342,925"
APierceIND,Alec Pierce,IND,WR,6-3,211,5/2/2000,24,3,"$1,800,366"
ASpeedIND,Ameer Speed,IND,DB,6-3,215,10/13/1999,24,2,"$915,000"
AOgletreeIND,Andrew Ogletree,IND,TE,6-5,260,7/28/1998,25,3,"$959,548"
AGouldIND,Anthony Gould,IND,WR,5-8,174,4/6/2001,23,R,"$883,166"
ARichardsonIND,Anthony Richardson,IND,QB,6-4,244,5/22/2002,22,2,"$7,725,916"
AHambrightIND,Arlington Hambright,IND,OG,6-5,300,1/30/1996,28,3,"$985,000"
ADulinIND,Ashton Dulin,IND,WR,6-2,215,5/15/1997,27,6,"$3,680,000"
AAjiakeIND,Austin Ajiake,IND,LB,6-1,223,6/30/2000,24,1,"$795,000"
BRaimannIND,Bernhard Raimann,IND,OT,6-6,303,9/23/1997,26,3,"$1,445,989"
BFreelandIND,Blake Freeland,IND,OT,6-7,302,5/3/2001,23,2,"$1,118,972"
BSmithIND,Braden Smith,IND,OT,6-6,312,3/25/1996,28,7,"$16,683,000"
CMcGroneIND,Cameron McGrone,IND,LB,6-1,236,6/22/2000,24,3,"$985,000"
CLammonsIND,Chris Lammons,IND,DB,5-10,190,1/31/1996,28,4,"$1,125,000"
CFieldsIND,Clay Fields,IND,DB,5-10,211,2/15/2000,24,R,"$795,000"
CYoungIND,Craig Young,IND,LB,6-3,225,3/13/2001,23,R,"$801,666"
DMontgomeryIND,D.J. Montgomery,IND,WR,6-1,201,11/17/1996,27,4,"$985,000"
DFlowersIND,Dallis Flowers,IND,CB,6-1,196,6/4/1997,27,3,"$986,668"
DTuckerIND,Dalton Tucker,IND,OG,6-6,307,3/18/2000,24,R,"$808,333"
DPinterIND,Danny Pinter,IND,C,6-4,301,6/19/1996,28,5,"$1,222,500"
DBakerIND,Darrell Baker Jr.,IND,CB,6-1,190,3/27/1998,26,2,"$985,000"
DOdeyingboIND,Dayo Odeyingbo,IND,DE,6-6,286,9/24/1999,24,4,"$1,965,578"
DBucknerIND,DeForest Buckner,IND,DT,6-7,295,3/17/1994,30,9,"$8,350,000"
DSlywkaIND,Derek Slywka,IND,DB,6-3,215,—,22,R,"$795,000"
ESpeedIND,E.J. Speed,IND,LB,6-4,227,6/1/1995,29,6,"$5,460,000"
EJohnsonIND,Eric Johnson,IND,DT,6-4,299,7/16/1998,26,3,"$1,065,185"
ETomlinsonIND,Eric Tomlinson,IND,TE,6-6,265,4/22/1992,32,8,"$985,000"
EFerneaIND,Ethan Fernea,IND,WR,6-0,195,3/2/1998,26,1,"$915,000"
EHullIND,Evan Hull,IND,RB,5-10,209,10/26/2000,23,2,"$856,245"
GAveryIND,Genard Avery,IND,DE,6-0,250,4/26/1995,29,7,"$985,000"
GStuardIND,Grant Stuard,IND,LB,5-11,230,10/15/1998,25,4,"$1,055,000"
GStewartIND,Grover Stewart,IND,DT,6-4,315,10/20/1993,30,8,"$10,320,000"
ILandIND,Isaiah Land,IND,DE,6-4,225,2/5/2000,24,2,"$915,000"
JWittIND,Jake Witt,IND,OT,6-7,302,2/7/2000,24,2,"$818,705"
JBeanIND,Jason Bean,IND,QB,6-2,196,6/9/1999,25,R,"$801,666"
JSimpsonIND,Jaylin Simpson,IND,CB,5-11,179,3/17/2000,24,R,"$869,253"
JCarliesIND,Jaylon Carlies,IND,LB,6-3,227,9/13/2001,22,R,"$879,060"
JJonesIND,Jaylon Jones,IND,DB,6-2,203,4/3/2002,22,2,"$943,370"
JWoodsIND,Jelani Woods,IND,TE,6-7,253,10/9/1998,25,3,"$1,465,223"
JFlaccoIND,Joe Flacco,IND,QB,6-6,230,1/16/1985,39,18,"$5,000,000"
JLauluIND,Jonah Laulu,IND,DT,6-5,292,6/30/2000,24,R,"$821,130"
JTaylorIND,Jonathan Taylor,IND,RB,5-10,226,1/19/1999,25,5,"$10,666,000"
JMurrayIND,Jordan Murray,IND,TE,6-5,240,4/20/2000,24,1,"$795,000"
JDownsIND,Josh Downs,IND,WR,5-9,171,8/12/2001,22,2,"$1,254,649"
JSillsIND,Josh Sills,IND,OG,6-6,325,1/26/1998,26,3,"$985,000"
JBlackmonIND,Julian Blackmon,IND,SAF,6-0,202,8/24/1998,25,5,"$3,890,000"
JBrentsIND,Julius Brents,IND,CB,6-3,198,1/18/2000,24,2,"$1,862,940"
JWinfreeIND,Juwann Winfree,IND,WR,6-1,210,9/4/1996,27,4,"$1,125,000"
KSlovisIND,Kedon Slovis,IND,QB,6-2,223,4/11/2001,23,R,"$805,000"
KBrooksIND,Kendell Brooks,IND,SAF,6-0,206,3/3/2000,24,R,"$795,000"
KMooreIND,Kenny Moore,IND,CB,5-9,190,8/23/1995,28,8,"$6,970,000"
KPayeIND,Kwity Paye,IND,DE,6-3,265,11/19/1998,25,4,"$4,341,533"
KGransonIND,Kylen Granson,IND,TE,6-3,242,3/27/1998,26,4,"$3,292,591"
LLatuIND,Laiatu Latu,IND,DE,6-5,265,12/31/2000,23,R,"$3,096,708"
LKiddIND,Lewis Kidd,IND,OG,6-6,311,9/15/1997,26,2,"$915,000"
LAndersonIND,Liam Anderson,IND,LB,6-3,226,4/30/2000,24,1,"$795,000"
LRhodesIND,Luke Rhodes,IND,LS,6-2,238,12/2/1992,31,8,"$1,430,000"
MDaboIND,Marcel Dabo,IND,SAF,6-0,208,1/10/2000,24,1,$0
MGayIND,Matt Gay,IND,K,6-0,232,3/15/1994,30,6,"$5,920,000"
MGoncalvesIND,Matt Goncalves,IND,OL,6-6,317,1/26/2001,23,R,"$1,061,643"
MAbrahamIND,Micah Abraham,IND,DB,5-10,185,12/11/2000,23,R,"$838,489"
MTutsieIND,Michael Tutsie,IND,SAF,5-11,189,2/21/1998,26,R,"$795,000"
MAlie-CoxIND,Mo Alie-Cox,IND,TE,6-5,267,9/19/1993,30,7,"$5,920,000"
NCrossIND,Nick Cross,IND,DB,6-0,212,9/10/2001,22,3,"$1,381,537"
QNelsonIND,Quenton Nelson,IND,OG,6-5,330,3/19/1996,28,7,"$25,200,000"
RDavisIND,Raekwon Davis,IND,DT,6-7,325,6/10/1997,27,5,"$5,010,000"
RSanchezIND,Rigoberto Sanchez,IND,P,6-0,195,9/8/1994,29,8,"$2,500,000"
RThomasIND,Rodney Thomas,IND,SAF,6-1,196,6/26/1998,26,3,"$1,008,846"
RHarrisonIND,Ronnie Harrison,IND,LB,6-2,207,4/18/1997,27,7,"$1,152,500"
RKellyIND,Ryan Kelly,IND,C,6-4,307,5/30/1993,31,9,"$14,625,000"
SEhlingerIND,Sam Ehlinger,IND,QB,6-2,225,9/30/1998,25,4,"$1,087,676"
SEbukamIND,Samson Ebukam,IND,DE,6-3,245,5/9/1995,29,8,"$7,935,000"
SOlubiIND,Segun Olubi,IND,LB,6-0,225,11/1/1999,24,2,"$915,000"
SShraderIND,Spencer Shrader,IND,K,6-2,201,5/19/1999,25,R,"$801,666"
TBortoliniIND,Tanor Bortolini,IND,OG,6-4,303,6/17/2002,22,R,"$989,968"
TBryanIND,Taven Bryan,IND,DT,6-4,291,3/11/1996,28,7,"$2,250,000"
TLeoIND,Titus Leo,IND,DE,6-3,245,8/26/1999,24,2,"$828,333"
TPennixIND,Trent Pennix,IND,RB,6-2,234,12/10/1999,24,R,"$798,333"
TDenbowIND,Trevor Denbow,IND,SAF,5-10,208,8/26/1998,25,3,"$985,000"
TSermonIND,Trey Sermon,IND,RB,6-0,215,1/30/1999,25,4,"$1,055,000"
TGoodsonIND,Tyler Goodson,IND,RB,5-9,197,11/10/2000,23,2,"$915,000"
TLewisIND,Tyquan Lewis,IND,DE,6-3,267,1/30/1995,29,7,"$4,810,000"
TClevelandIND,Tyrie Cleveland,IND,WR,6-2,205,9/20/1997,26,4,"$1,055,000"
WFrenchIND,Wesley French,IND,C,6-4,307,11/30/1996,27,3,"$988,334"
WFriesIND,Will Fries,IND,OG,6-6,305,4/4/1998,26,4,"$3,137,344"
WMalloryIND,Will Mallory,IND,TE,6-4,239,6/22/1999,25,2,"$987,648"
XWhiteIND,Xavier White,IND,WR,5-10,190,12/5/1999,24,R,"$795,833"
ZFranklinIND,Zaire Franklin,IND,OLB,6-0,235,7/2/1996,28,7,"$8,610,000"
ZScottIND,Zavier Scott,IND,RB,6-1,219,7/17/1999,24,1,"$795,000"
AGotsisJAC,Adam Gotsis,JAC,DE,6-4,290,9/23/1992,31,9,"$1,565,000"
AOruwariyeJAC,Amani Oruwariye,JAC,CB,6-2,205,2/9/1996,28,5,"$985,000"
